N,Okrug,Rooms,Price,Totsp,Livesp,Kitsp,Dolgota,Shirota,Dist,Metrdist,Walk,Brick,Tel,Bal,Floor,Nfloors,New,View,Elevator
148121322,6.0,1.0,6000000.0,35.0,18.0,8.0,37.510502,55.638363,14.545392305636783,14.0,1.0,0.0,1.0,0.0,5.0,9.0,0.0,двор,1.0
150708564,6.0,1.0,14300000.0,51.0,31.2,12.8,37.515335,55.663299,12.000248049047109,10.0,0.0,1.0,0.0,1.0,6.0,8.0,1.0,двор и улица,1.0
150967039,6.0,0.0,4106880.0,27.9,,,37.497643,55.649277,13.914104890404085,7.0,0.0,0.0,0.0,0.0,2.0,7.0,1.0,–,1.0
150255917,6.0,4.0,37500000.0,172.4,93.1,21.5,37.514338,55.665274,11.851483708729301,20.0,1.0,1.0,0.0,1.0,20.0,32.0,0.0,улица,1.0
151033943,6.0,1.0,6000000.0,30.6,19.1,7.0,37.554744,55.679357,9.219266291329568,8.0,1.0,0.0,1.0,1.0,3.0,5.0,0.0,двор,0.0
150484086,6.0,1.0,6000000.0,38.0,15.0,9.5,37.557215,55.54672,23.350568093896083,5.0,1.0,0.0,0.0,0.0,4.0,17.0,0.0,двор,1.0
150584303,6.0,1.0,6000000.0,37.7,16.9,8.0,37.567554,55.544601,23.483028465024038,15.0,1.0,0.0,1.0,1.0,5.0,14.0,0.0,улица,1.0
149609293,6.0,1.0,6000000.0,38.2,17.0,8.0,37.565632,55.544413,23.520947546695933,10.0,1.0,0.0,1.0,1.0,5.0,8.0,0.0,двор,1.0
150961738,6.0,1.0,6000000.0,35.0,15.0,11.0,37.559173,55.550244,22.94356754114816,7.0,1.0,0.0,1.0,1.0,8.0,12.0,0.0,–,1.0
149149128,6.0,2.0,6000000.0,42.0,30.0,5.0,37.599283,55.648636,11.754385310605596,3.0,0.0,0.0,1.0,1.0,3.0,5.0,0.0,двор и улица,0.0
150197733,6.0,2.0,6012300.0,40.9,22.6,5.9,37.530052,55.653719,12.463109385258804,7.0,0.0,1.0,0.0,0.0,16.0,19.0,1.0,улица,1.0
150690342,6.0,1.0,6023958.0,49.3,18.2,13.4,37.557709,55.558651,22.038297650788724,15.0,1.0,1.0,0.0,1.0,24.0,31.0,1.0,–,0.0
150689947,6.0,2.0,6044676.0,56.0,31.2,7.9,37.557709,55.558651,22.038297650788724,15.0,1.0,1.0,0.0,1.0,12.0,31.0,1.0,–,0.0
149003880,6.0,1.0,6050000.0,32.8,17.0,8.0,37.516611,55.634105,14.793020999887485,2.0,1.0,0.0,1.0,1.0,12.0,12.0,0.0,двор,1.0
150554065,6.0,1.0,6050000.0,32.8,17.0,8.0,37.516611,55.634105,14.793020999887485,2.0,1.0,0.0,1.0,1.0,12.0,12.0,0.0,двор,1.0
150690059,6.0,1.0,6068992.0,56.3,20.2,18.6,37.557709,55.558651,22.038297650788724,15.0,1.0,1.0,0.0,1.0,12.0,31.0,1.0,–,0.0
150967166,6.0,1.0,6074760.0,42.6,,,37.497643,55.649277,13.914104890404085,7.0,0.0,0.0,0.0,0.0,4.0,7.0,1.0,–,1.0
150494614,6.0,2.0,6075722.0,68.5,68.5,,37.510957,55.523648,26.48332940175286,15.0,1.0,1.0,0.0,0.0,13.0,16.0,1.0,двор и улица,0.0
148281227,6.0,1.0,6080000.0,39.0,21.0,8.5,37.514967,55.535473,25.14758036329058,4.0,1.0,0.0,0.0,0.0,5.0,9.0,0.0,двор,1.0
150474626,6.0,1.0,6090000.0,38.0,20.0,,37.573133,55.649408,11.96184752315107,24.0,0.0,0.0,1.0,1.0,9.0,19.0,0.0,двор и улица,0.0
151080038,6.0,1.0,6090000.0,40.0,19.0,10.0,37.501708,55.531173,25.837028126016495,15.0,1.0,0.0,1.0,1.0,10.0,12.0,0.0,улица,1.0
150689879,6.0,1.0,6091108.0,49.9,18.5,13.4,37.557709,55.558651,22.038297650788724,15.0,1.0,1.0,0.0,1.0,24.0,31.0,1.0,–,0.0
150795277,6.0,1.0,6098000.0,41.0,20.0,10.0,37.487748,55.618679,17.152461037920396,19.0,1.0,0.0,1.0,1.0,16.0,16.0,0.0,двор,1.0
25916680,6.0,2.0,6100000.0,46.0,28.0,6.0,37.569171,55.650129,11.947809746550785,7.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,двор,0.0
151044463,6.0,2.0,6100000.0,45.0,29.0,6.0,37.569539,55.65403,11.523808150251872,7.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,двор,0.0
148767928,6.0,1.0,6099999.0,41.0,20.0,9.6,37.487748,55.618679,17.152461037920396,9.0,1.0,0.0,1.0,1.0,16.0,16.0,0.0,двор,1.0
143630739,6.0,1.0,6100000.0,32.0,20.0,6.0,37.602076,55.644597,12.18365084055111,4.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,улица,0.0
149858725,6.0,2.0,6100000.0,45.0,30.0,6.0,37.59383,55.673844,9.028801121777244,10.0,0.0,1.0,1.0,0.0,1.0,5.0,0.0,двор,0.0
150495124,6.0,1.0,6100000.0,39.0,21.0,8.5,37.52978,55.661217,11.733064284079667,15.0,1.0,0.0,1.0,0.0,1.0,12.0,0.0,двор,1.0
149645291,6.0,2.0,19599000.0,67.4,40.0,15.0,37.509397,55.661379,12.3842047592441,15.0,1.0,1.0,0.0,0.0,30.0,40.0,0.0,улица,1.0
149636082,6.0,2.0,8500000.0,53.0,30.5,10.0,37.564123,55.565646,21.202798085587716,7.0,1.0,0.0,0.0,1.0,9.0,17.0,0.0,двор,1.0
150922732,6.0,1.0,6100000.0,35.4,20.1,10.1,37.561616,55.652268,11.855941122729359,19.0,1.0,0.0,0.0,1.0,7.0,12.0,0.0,двор,1.0
148899989,6.0,1.0,6100000.0,33.0,16.6,8.0,37.52704,55.63441,14.487234997878181,4.0,1.0,0.0,1.0,1.0,7.0,12.0,0.0,двор,1.0
140378762,6.0,1.0,6100000.0,32.6,22.1,5.2,37.546004,55.680651,9.349113156844176,17.0,1.0,0.0,1.0,0.0,2.0,9.0,0.0,двор,1.0
150564360,6.0,2.0,6108992.0,67.8,67.8,,37.510957,55.523648,26.48332940175286,15.0,1.0,1.0,0.0,0.0,3.0,16.0,1.0,двор и улица,0.0
150690473,6.0,1.0,6110976.0,43.5,11.9,16.6,37.557709,55.558651,22.038297650788724,15.0,1.0,1.0,0.0,1.0,2.0,23.0,1.0,–,0.0
150994612,6.0,2.0,6124456.0,68.3,68.3,,37.510957,55.523648,26.48332940175286,15.0,1.0,1.0,0.0,0.0,16.0,16.0,1.0,двор и улица,0.0
150690470,6.0,1.0,6132053.0,43.6,13.2,14.8,37.557709,55.558651,22.038297650788724,15.0,1.0,1.0,0.0,1.0,2.0,23.0,1.0,–,0.0
150197698,6.0,2.0,6133500.0,42.3,22.6,5.9,37.530052,55.653719,12.463109385258804,7.0,0.0,1.0,0.0,0.0,11.0,19.0,1.0,улица,1.0
150689952,6.0,2.0,6175877.0,56.1,31.3,7.9,37.557709,55.558651,22.038297650788724,15.0,1.0,1.0,0.0,1.0,16.0,31.0,1.0,–,0.0
150254061,6.0,1.0,6190000.0,37.0,16.0,11.0,37.55699,55.551181,22.864149798381597,4.0,0.0,0.0,1.0,1.0,10.0,12.0,0.0,двор,1.0
150689886,6.0,1.0,6198564.0,56.4,20.2,18.6,37.557709,55.558651,22.038297650788724,15.0,1.0,1.0,0.0,1.0,16.0,31.0,1.0,–,0.0
150333749,6.0,1.0,6200000.0,39.0,21.0,8.5,37.591458,55.572365,20.24317532300934,,1.0,0.0,0.0,0.0,7.0,12.0,0.0,двор и улица,1.0
151018787,6.0,1.0,6200000.0,36.0,21.0,6.0,37.587353,55.660155,10.60011827206618,15.0,1.0,1.0,1.0,0.0,1.0,5.0,0.0,двор,0.0
150895405,6.0,2.0,6200000.0,42.0,31.0,6.0,37.591162,55.670265,9.450908791480376,18.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,двор,0.0
149652060,6.0,2.0,6200000.0,44.0,30.0,6.0,37.59215,55.686102,7.714958882322072,15.0,1.0,0.0,0.0,1.0,2.0,5.0,0.0,–,0.0
147594525,6.0,1.0,6200000.0,33.0,19.0,6.0,37.516431,55.64005,14.206371603634992,5.0,1.0,0.0,1.0,0.0,4.0,9.0,0.0,двор,1.0
150197797,6.0,2.0,6206000.0,42.8,22.6,5.9,37.530052,55.653719,12.463109385258804,7.0,0.0,1.0,0.0,0.0,12.0,19.0,1.0,улица,1.0
150967174,6.0,1.0,6210000.0,45.0,,,37.497643,55.649277,13.914104890404085,7.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,–,1.0
151063337,6.0,2.0,6212381.0,62.2,30.3,,37.510957,55.523648,26.48332940175286,15.0,1.0,1.0,0.0,0.0,1.0,17.0,1.0,двор и улица,0.0
142371057,6.0,1.0,6250000.0,37.4,19.1,7.0,37.539158,55.54785,23.446017740696902,5.0,1.0,0.0,0.0,1.0,3.0,14.0,0.0,двор,1.0
151029778,6.0,2.0,6250000.0,44.5,28.2,5.1,37.520276,55.641605,13.942896193893558,7.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,двор,0.0
150198280,6.0,2.0,6276900.0,42.7,,,37.530052,55.653719,12.463109385258804,7.0,0.0,1.0,0.0,0.0,14.0,19.0,1.0,улица,1.0
150492091,6.0,2.0,6290000.0,40.0,20.0,18.0,37.514077,55.527581,26.010023516309033,15.0,1.0,1.0,0.0,1.0,13.0,17.0,0.0,–,0.0
150808716,6.0,1.0,6300000.0,33.0,20.0,9.0,37.520518,55.648291,13.274770645898755,6.0,1.0,1.0,1.0,1.0,3.0,12.0,0.0,двор,1.0
150868311,6.0,2.0,6300000.0,38.0,23.0,8.0,37.571004,55.670772,9.716826234809592,10.0,1.0,0.0,0.0,0.0,2.0,9.0,0.0,двор,1.0
148566051,6.0,1.0,12005539.0,56.1,30.0,12.1,37.551786,55.680985,9.14222717324305,15.0,1.0,1.0,0.0,1.0,2.0,20.0,1.0,двор и улица,1.0
148407795,6.0,1.0,6300000.0,33.0,18.0,7.0,37.520276,55.641605,13.942896193893558,3.0,1.0,0.0,0.0,1.0,4.0,5.0,0.0,двор,0.0
150655563,6.0,2.0,6300000.0,45.0,31.0,6.0,37.566144,55.660094,10.940331432740473,14.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0,двор,0.0
150290874,6.0,1.0,6300000.0,35.0,18.0,7.0,37.514724,55.638734,14.385606482540382,3.0,0.0,0.0,1.0,0.0,2.0,9.0,0.0,двор,1.0
146179123,6.0,1.0,6300000.0,39.0,18.0,9.0,37.587263,55.560688,21.560345622993587,12.0,1.0,0.0,0.0,1.0,15.0,24.0,0.0,двор,1.0
150254005,6.0,2.0,6300000.0,45.0,28.0,6.5,37.49515,55.614841,17.312540302858718,13.0,1.0,0.0,1.0,0.0,7.0,9.0,0.0,двор,1.0
148819909,6.0,1.0,6300000.0,35.0,20.4,8.0,37.596731,55.678199,8.520136843574209,16.0,1.0,0.0,0.0,1.0,2.0,5.0,0.0,двор,0.0
149750575,6.0,1.0,6300000.0,39.0,20.0,10.0,37.472414,55.631686,16.422733564389645,24.0,1.0,0.0,0.0,1.0,15.0,16.0,0.0,улица,1.0
150689813,6.0,1.0,6307695.0,50.1,18.5,13.5,37.557709,55.558651,22.038297650788724,15.0,1.0,1.0,0.0,1.0,26.0,31.0,1.0,–,0.0
150539073,6.0,2.0,6309142.0,58.3,58.3,,37.510957,55.523648,26.48332940175286,15.0,1.0,1.0,0.0,0.0,14.0,17.0,1.0,двор и улица,0.0
150967023,6.0,1.0,6320400.0,45.8,,,37.497643,55.649277,13.914104890404085,7.0,0.0,0.0,0.0,1.0,6.0,7.0,1.0,–,1.0
150967034,6.0,1.0,6334200.0,40.5,,,37.497643,55.649277,13.914104890404085,7.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,–,1.0
150690206,6.0,2.0,6335635.0,53.8,31.5,6.7,37.557709,55.558651,22.038297650788724,15.0,1.0,1.0,0.0,1.0,21.0,31.0,1.0,–,0.0
150400151,6.0,1.0,6349000.0,42.0,18.8,9.0,37.501708,55.531173,25.837028126016495,18.0,0.0,0.0,0.0,1.0,3.0,10.0,0.0,улица,1.0
149848909,6.0,1.0,6350000.0,33.0,19.0,6.5,37.506433,55.624901,15.994104554928903,13.0,1.0,0.0,1.0,0.0,3.0,9.0,0.0,двор,1.0
148015628,6.0,1.0,6350000.0,40.0,22.0,9.0,37.528217,55.662963,11.611329364779461,10.0,1.0,0.0,1.0,0.0,1.0,12.0,0.0,двор,1.0
148015013,6.0,1.0,6350000.0,40.0,22.0,9.0,37.528217,55.662963,11.611329364779461,15.0,1.0,0.0,1.0,0.0,1.0,12.0,0.0,двор,1.0
150689610,6.0,2.0,6355130.0,54.5,31.7,6.7,37.557709,55.558651,22.038297650788724,15.0,1.0,1.0,0.0,1.0,16.0,31.0,1.0,–,0.0
150155674,6.0,1.0,6400000.0,41.0,17.4,10.5,37.540838,55.599906,17.807232425771126,10.0,1.0,0.0,1.0,1.0,4.0,22.0,0.0,улица,1.0
149616597,6.0,2.0,6400000.0,60.0,33.0,11.0,37.589114,55.50312,27.931220853246863,15.0,0.0,0.0,1.0,1.0,11.0,14.0,0.0,двор,1.0
149521593,6.0,2.0,6400000.0,46.0,34.0,6.0,37.57643,55.660424,10.723825382169677,15.0,1.0,0.0,1.0,1.0,2.0,5.0,0.0,двор,0.0
149796851,6.0,2.0,6400000.0,62.0,33.6,12.0,37.589778,55.503721,27.861681270278762,15.0,0.0,0.0,0.0,1.0,5.0,14.0,0.0,двор и улица,1.0
148870899,6.0,2.0,6400000.0,45.0,28.0,6.0,37.580149,55.661836,10.514383772401276,15.0,1.0,1.0,1.0,1.0,4.0,5.0,0.0,двор,0.0
151079923,6.0,2.0,6405316.0,61.9,38.1,8.4,37.557709,55.558651,22.038297650788724,15.0,1.0,1.0,0.0,1.0,11.0,31.0,1.0,двор,1.0
150494749,6.0,2.0,6415975.0,72.0,72.0,,37.510957,55.523648,26.48332940175286,15.0,1.0,1.0,0.0,0.0,13.0,17.0,1.0,двор и улица,0.0
150690392,6.0,2.0,6453726.0,54.1,31.7,6.7,37.557709,55.558651,22.038297650788724,15.0,1.0,1.0,0.0,1.0,27.0,31.0,1.0,–,0.0
150380863,6.0,3.0,32450000.0,129.8,72.0,17.0,37.558355,55.657926,11.326853534125139,10.0,1.0,1.0,1.0,1.0,8.0,18.0,0.0,двор и улица,1.0
149815833,6.0,2.0,15499000.0,58.9,40.0,18.9,37.53747,55.668691,10.771983631052132,15.0,1.0,0.0,1.0,1.0,7.0,22.0,0.0,двор и улица,1.0
150689574,6.0,1.0,6477886.0,49.3,18.2,13.4,37.557709,55.558651,22.038297650788724,15.0,1.0,1.0,0.0,1.0,24.0,31.0,1.0,–,0.0
150879038,6.0,2.0,6499000.0,64.0,36.0,13.0,37.591306,55.504664,27.75067323449284,,1.0,0.0,0.0,1.0,17.0,18.0,0.0,двор и улица,1.0
150720381,6.0,1.0,6500000.0,39.0,20.9,8.8,37.486311,55.643109,14.88048880145317,10.0,1.0,0.0,1.0,0.0,2.0,12.0,0.0,двор,1.0
150807472,6.0,2.0,6500000.0,46.0,33.0,6.0,37.507924,55.630146,15.430743185175913,11.0,1.0,0.0,1.0,1.0,1.0,9.0,0.0,двор,1.0
149787884,6.0,1.0,6500000.0,33.0,18.0,6.0,37.544935,55.681138,9.335587154560537,18.0,1.0,1.0,1.0,1.0,5.0,6.0,0.0,двор,0.0
150234979,6.0,1.0,6500000.0,33.4,17.6,7.8,37.580804,55.701105,6.339477294946716,8.0,1.0,1.0,1.0,0.0,4.0,5.0,0.0,двор,0.0
150768472,6.0,2.0,6500000.0,40.0,28.0,5.0,37.591809,55.682798,8.07801927995607,11.0,0.0,0.0,1.0,0.0,2.0,5.0,0.0,двор,0.0
150646926,6.0,1.0,6500000.0,37.0,16.0,10.0,37.57802,55.666117,10.08631012352922,17.0,1.0,0.0,1.0,0.0,1.0,17.0,0.0,двор,1.0
149464990,6.0,1.0,6500000.0,33.0,19.0,7.0,37.545662,55.667818,10.622599763777284,11.0,1.0,0.0,1.0,0.0,9.0,9.0,0.0,двор,1.0
149482842,6.0,1.0,6549000.0,39.0,19.3,8.5,37.546399,55.548227,23.310585466380047,4.0,1.0,0.0,1.0,1.0,8.0,10.0,0.0,–,1.0
149090352,6.0,1.0,6550000.0,32.0,19.0,6.0,37.572378,55.668625,9.917559741876964,16.0,1.0,0.0,1.0,1.0,6.0,9.0,0.0,двор,1.0
150494770,6.0,2.0,6550960.0,72.7,72.7,,37.510957,55.523648,26.48332940175286,15.0,1.0,1.0,0.0,0.0,17.0,17.0,1.0,двор и улица,0.0
150690356,6.0,2.0,6554347.0,63.5,31.5,10.7,37.557709,55.558651,22.038297650788724,15.0,1.0,1.0,0.0,1.0,12.0,31.0,1.0,–,0.0
151071578,6.0,2.0,6566684.0,63.0,63.0,,37.510957,55.523648,26.48332940175286,15.0,1.0,1.0,0.0,0.0,14.0,17.0,1.0,двор и улица,0.0
150689735,6.0,2.0,6579960.0,63.5,31.2,10.9,37.557709,55.558651,22.038297650788724,15.0,1.0,1.0,0.0,1.0,13.0,31.0,1.0,–,0.0
150690166,6.0,2.0,6580990.0,63.5,31.5,10.7,37.557709,55.558651,22.038297650788724,15.0,1.0,1.0,0.0,1.0,13.0,31.0,1.0,–,0.0
150690170,6.0,2.0,6584468.0,63.2,31.6,10.8,37.557709,55.558651,22.038297650788724,15.0,1.0,1.0,0.0,1.0,20.0,31.0,1.0,–,0.0
150619945,6.0,1.0,6600000.0,38.2,17.2,9.3,37.534855,55.539431,24.41888889605836,5.0,1.0,1.0,1.0,1.0,4.0,7.0,0.0,двор,1.0
150671214,6.0,4.0,6600000.0,64.0,45.0,6.0,37.579421,55.540027,23.89588418577981,5.0,0.0,0.0,0.0,1.0,4.0,9.0,0.0,двор и улица,1.0
150671319,6.0,3.0,6600000.0,64.0,45.0,6.0,37.579421,55.540027,23.89588418577981,5.0,0.0,0.0,0.0,1.0,4.0,9.0,0.0,двор и улица,1.0
150914927,6.0,2.0,6600000.0,45.5,28.0,5.5,37.593057,55.650043,11.648735284704072,5.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,двор,0.0
149627033,6.0,1.0,6600000.0,41.3,18.8,9.5,37.491143,55.61875,17.043460017356,10.0,1.0,0.0,1.0,1.0,2.0,16.0,0.0,двор,1.0
150690360,6.0,2.0,6607937.0,63.8,31.6,10.8,37.557709,55.558651,22.038297650788724,15.0,1.0,1.0,0.0,1.0,16.0,31.0,1.0,–,0.0
150690403,6.0,2.0,6628655.0,64.0,31.6,10.9,37.557709,55.558651,22.038297650788724,15.0,1.0,1.0,0.0,1.0,16.0,31.0,1.0,–,0.0
150539140,6.0,1.0,6670000.0,33.0,17.0,8.0,37.510287,55.64476,13.928310068859046,12.0,1.0,0.0,0.0,1.0,5.0,12.0,0.0,двор,1.0
149792469,6.0,1.0,6759885.0,35.0,17.0,10.0,37.600181,55.654701,11.077868581032716,2.0,1.0,0.0,0.0,1.0,2.0,19.0,1.0,двор,1.0
149851614,6.0,5.0,34250000.0,137.0,109.0,20.0,37.560377,55.658683,11.204876692424461,18.0,1.0,1.0,0.0,1.0,5.0,23.0,0.0,двор,1.0
150871381,6.0,2.0,13600000.0,52.0,32.0,10.0,37.557592,55.679133,9.164201423816593,3.0,1.0,0.0,1.0,1.0,4.0,17.0,0.0,двор,1.0
150871269,6.0,1.0,6680000.0,34.0,20.0,6.0,37.597145,55.684092,7.870406120531737,13.0,1.0,0.0,0.0,1.0,9.0,10.0,0.0,двор,1.0
151049877,6.0,2.0,6700000.0,38.0,23.0,7.0,37.577813,55.656524,11.123032030615825,15.0,1.0,0.0,0.0,0.0,2.0,12.0,0.0,двор и улица,1.0
150079969,6.0,1.0,6700000.0,36.0,20.5,10.5,37.558643,55.651643,11.980537064497982,15.0,0.0,0.0,0.0,0.0,11.0,12.0,0.0,двор и улица,1.0
150850275,6.0,1.0,6700000.0,31.0,18.0,6.0,37.574139,55.67457,9.2541508688682,8.0,1.0,1.0,1.0,1.0,2.0,5.0,0.0,двор,0.0
150689709,6.0,2.0,6721069.0,54.1,31.7,6.7,37.557709,55.558651,22.038297650788724,15.0,1.0,1.0,0.0,1.0,29.0,31.0,1.0,–,0.0
150690183,6.0,2.0,6748752.0,64.0,31.1,11.1,37.557709,55.558651,22.038297650788724,15.0,1.0,1.0,0.0,1.0,16.0,31.0,1.0,–,0.0
151050052,6.0,1.0,6750000.0,45.0,22.0,12.0,37.497643,55.649277,13.914104890404085,15.0,1.0,1.0,0.0,1.0,5.0,7.0,1.0,–,1.0
150797473,6.0,2.0,6750000.0,58.6,30.5,10.6,37.514077,55.527581,26.010023516309033,15.0,0.0,0.0,0.0,1.0,13.0,17.0,0.0,двор и улица,1.0
149411253,6.0,2.0,6750000.0,45.0,33.0,7.0,37.537191,55.648153,12.831167762407288,12.0,1.0,0.0,1.0,0.0,9.0,9.0,0.0,двор,1.0
150690086,6.0,1.0,6756554.0,67.2,26.3,10.7,37.557709,55.558651,22.038297650788724,15.0,1.0,1.0,0.0,1.0,2.0,31.0,1.0,–,0.0
151079601,6.0,1.0,6759886.0,34.9,16.9,9.7,37.600181,55.654701,11.077868581032716,1.0,1.0,1.0,0.0,1.0,2.0,19.0,1.0,улица,1.0
150689920,6.0,1.0,6797328.0,53.9,19.5,18.3,37.557709,55.558651,22.038297650788724,15.0,1.0,1.0,0.0,1.0,28.0,31.0,1.0,–,0.0
149245767,6.0,2.0,6799000.0,37.1,22.0,7.2,37.545968,55.681021,9.314485748013874,19.0,1.0,0.0,1.0,0.0,1.0,9.0,0.0,двор,1.0
151033166,6.0,1.0,6800000.0,35.0,20.0,8.0,37.588359,55.685513,7.835196489128881,10.0,1.0,0.0,0.0,0.0,10.0,12.0,0.0,двор,1.0
150596033,6.0,1.0,6800000.0,37.0,23.0,8.0,37.595555,55.655656,11.008689485500915,5.0,1.0,1.0,1.0,1.0,5.0,9.0,0.0,двор,1.0
150386640,6.0,2.0,6800000.0,37.0,23.0,8.0,37.595555,55.655656,11.008689485500915,5.0,1.0,1.0,1.0,1.0,5.0,9.0,0.0,двор,1.0
148671038,6.0,1.0,6799999.0,38.0,20.0,9.0,37.488035,55.625343,16.497950197175143,10.0,1.0,1.0,1.0,1.0,17.0,17.0,0.0,двор,1.0
150736373,6.0,2.0,6800000.0,42.0,27.0,6.0,37.596498,55.677544,8.594396870679255,15.0,1.0,0.0,1.0,1.0,3.0,5.0,0.0,двор,0.0
150828475,6.0,1.0,6800000.0,38.1,19.2,8.2,37.517563,55.628134,15.368030782439606,8.0,1.0,0.0,1.0,0.0,2.0,17.0,0.0,улица,1.0
149119719,6.0,2.0,6800000.0,45.0,32.0,,37.539706,55.617022,16.00969791935032,9.0,0.0,0.0,1.0,1.0,5.0,9.0,0.0,улица,1.0
150933211,6.0,1.0,6800000.0,39.0,20.0,10.3,37.544935,55.605495,17.13863837346728,10.0,1.0,0.0,1.0,1.0,21.0,22.0,0.0,двор,1.0
150689591,6.0,2.0,6804237.0,63.3,31.3,10.7,37.557709,55.558651,22.038297650788724,15.0,1.0,1.0,0.0,1.0,4.0,31.0,1.0,–,0.0
150198252,6.0,2.0,6809600.0,44.8,26.3,4.9,37.530052,55.653719,12.463109385258804,7.0,0.0,1.0,0.0,0.0,19.0,19.0,1.0,улица,1.0
150366656,6.0,1.0,6812229.0,35.0,17.0,10.0,37.600181,55.654701,11.077868581032716,2.0,1.0,0.0,0.0,1.0,2.0,19.0,1.0,двор,1.0
150850163,6.0,3.0,6821195.0,70.8,70.8,,37.510957,55.523648,26.48332940175286,15.0,1.0,1.0,0.0,0.0,2.0,16.0,1.0,двор и улица,0.0
147865407,6.0,3.0,39000000.0,85.0,56.5,12.0,37.540784,55.691826,8.478360889822929,2.0,1.0,1.0,1.0,1.0,6.0,10.0,0.0,двор,1.0
151070040,6.0,4.0,221974697.0,267.0,209.0,,37.576106,55.708435,5.730721370302443,12.0,1.0,0.0,1.0,0.0,2.0,6.0,0.0,двор и улица,1.0
150585855,6.0,2.0,6849000.0,37.0,23.0,8.0,37.553469,55.676392,9.550721891469225,7.0,1.0,0.0,0.0,1.0,7.0,9.0,0.0,двор и улица,1.0
149627280,6.0,2.0,6850000.0,45.0,29.0,,37.512901,55.645939,13.733467958513243,13.0,1.0,0.0,1.0,0.0,2.0,9.0,0.0,двор,1.0
150886482,6.0,2.0,6850000.0,45.0,28.0,6.0,37.522602,55.6058,17.543632170530895,7.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,двор,1.0
150481043,6.0,1.0,6864007.0,34.0,16.0,9.0,37.600181,55.654701,11.077868581032716,2.0,1.0,0.0,0.0,1.0,7.0,22.0,1.0,двор,1.0
150494813,6.0,2.0,6890426.0,77.6,77.6,,37.510957,55.523648,26.48332940175286,15.0,1.0,1.0,0.0,0.0,16.0,17.0,1.0,двор и улица,0.0
150900951,6.0,2.0,6900000.0,38.6,23.8,6.5,37.589204,55.656042,11.02852678663539,5.0,1.0,1.0,0.0,1.0,3.0,12.0,0.0,двор,1.0
150237068,6.0,2.0,6900000.0,45.0,30.6,5.2,37.579313,55.648844,11.93413785348137,15.0,1.0,0.0,0.0,1.0,5.0,5.0,0.0,двор,0.0
150888405,6.0,2.0,6900000.0,45.4,29.0,5.8,37.592464,55.670767,9.380838919705102,17.0,1.0,0.0,1.0,1.0,5.0,5.0,0.0,двор,0.0
142694433,6.0,2.0,6900000.0,45.0,29.0,8.0,37.553603,55.610112,16.49986135120259,15.0,1.0,0.0,1.0,0.0,2.0,9.0,0.0,двор и улица,1.0
149560877,6.0,2.0,6900000.0,46.0,28.0,7.0,37.518138,55.60787,17.428692410889244,5.0,0.0,0.0,1.0,1.0,1.0,9.0,0.0,–,1.0
150967029,6.0,1.0,6944160.0,44.4,,,37.497643,55.649277,13.914104890404085,7.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,–,1.0
150130178,6.0,2.0,6950000.0,43.0,28.2,6.0,37.599804,55.650328,11.563794486531773,2.0,1.0,0.0,0.0,1.0,4.0,5.0,0.0,двор,0.0
150494818,6.0,2.0,6956987.0,78.4,78.4,,37.510957,55.523648,26.48332940175286,15.0,1.0,1.0,0.0,0.0,17.0,17.0,1.0,двор и улица,0.0
149687509,6.0,2.0,6990000.0,45.3,31.0,5.7,37.553028,55.677737,9.428503905012871,7.0,1.0,0.0,1.0,1.0,5.0,5.0,0.0,двор,0.0
150762180,6.0,1.0,6990000.0,38.0,19.2,8.0,37.578469,55.566063,21.0266006696899,5.0,1.0,0.0,1.0,1.0,13.0,17.0,0.0,двор,1.0
150535078,6.0,1.0,6990000.0,33.0,23.0,5.0,37.574597,55.682133,8.448608021337211,9.0,1.0,1.0,0.0,1.0,5.0,5.0,0.0,двор,1.0
150656782,6.0,1.0,6990000.0,35.0,19.5,9.6,37.598411,55.68737,7.497560532875334,7.0,0.0,0.0,0.0,1.0,2.0,16.0,0.0,двор,1.0
149750589,6.0,2.0,7000000.0,53.0,29.3,11.4,37.525531,55.541407,24.340756606659568,5.0,1.0,0.0,0.0,1.0,1.0,7.0,0.0,двор и улица,1.0
151078547,6.0,1.0,7000000.0,38.0,19.0,9.0,37.577139,55.666584,10.050738162717852,18.0,1.0,0.0,1.0,1.0,14.0,17.0,0.0,двор,1.0
150820309,6.0,2.0,7000000.0,40.0,25.0,7.0,37.562065,55.650444,12.040610015349511,15.0,1.0,0.0,0.0,1.0,5.0,12.0,0.0,двор,1.0
137891346,6.0,1.0,7000000.0,39.2,18.4,8.8,37.553028,55.688568,8.365967740512533,10.0,1.0,1.0,1.0,1.0,1.0,14.0,0.0,двор,1.0
